id_student,course_key,avg_score,assessments_taken,total_weight,weighted_points,last_submission_day,weighted_avg_score,pass_flag,at_risk_flag,total_clicks,active_days,first_activity_day,last_activity_day,engagement_score,module_code,presentation,module_presentation_length
1782581,DDD_2013J,92.0,1,10.0,920.0,25,92.0,True,True,325,33.0,-18,46,38.78689738136671,DDD,2013J,261
1782581,DDD_2014J,93.5,2,15.0,1410.0,39,94.0,True,False,220,33.0,-24,58,38.398162701517755,DDD,2014J,262
1782665,BBB_2014B,85.0,4,25.0,1890.0,84,75.6,True,False,51,6.0,3,79,9.951243718581427,BBB,2014B,234
1784775,FFF_2013B,64.25,4,75.0,4725.0,189,63.0,True,False,3098,82.0,-15,229,90.03883475778775,FFF,2013B,240
1784816,BBB_2014J,59.5,4,100.0,5590.0,200,55.9,True,False,591,58.0,2,253,64.383506634884,BBB,2014J,262
1786380,BBB_2014B,87.63636363636364,11,100.0,8217.0,200,82.17,True,False,181,16.0,10,219,21.204006687076795,BBB,2014B,234
1788974,FFF_2013B,89.5,2,37.5,3225.0,93,86.0,True,False,268,13.0,-18,128,18.59471137960184,FFF,2013B,240
1789199,BBB_2013B,72.36363636363636,11,100.0,6447.0,189,64.47,True,False,1229,60.0,2,237,67.11476944836646,BBB,2013B,240
1789319,EEE_2014B,78.25,4,100.0,7732.0,151,77.32,True,False,2440,112.0,-18,236,119.80016307039295,EEE,2014B,241
1796402,FFF_2014J,75.75,4,75.0,5825.0,135,77.66666666666667,True,False,3301,88.0,-13,263,96.10228362448007,FFF,2014J,269
1797068,EEE_2014J,85.0,4,100.0,8536.0,165,85.36,True,False,3576,208.0,-17,269,216.18227973925903,EEE,2014J,269
1797168,BBB_2013J,75.6,10,82.0,4367.0,210,53.25609756097561,True,False,286,41.0,-4,243,46.659482215759624,BBB,2013J,268
1797614,BBB_2013B,94.0,11,100.0,8968.0,189,89.68,True,False,592,119.0,-2,230,125.38519439899773,BBB,2013B,240
1799111,AAA_2014J,77.4,5,100.0,7760.0,214,77.6,True,False,1128,109.0,-5,254,116.02908756414966,AAA,2014J,269
1799963,FFF_2014B,60.0,1,12.5,750.0,36,60.0,True,True,153,7.0,-8,51,12.03695260241363,FFF,2014B,241
1801229,AAA_2013J,76.8,5,100.0,7670.0,215,76.7,True,False,1385,86.0,-9,243,93.23417717974985,AAA,2013J,268
1801641,AAA_2013J,77.4,5,100.0,7780.0,214,77.8,True,False,457,41.0,-10,234,47.126869184114184,AAA,2013J,268
1804143,DDD_2014B,63.5,4,60.0,3477.5,120,57.958333333333336,True,False,360,51.0,-16,154,56.888877958332884,DDD,2014B,241
1804143,DDD_2014J,64.16666666666667,6,175.0,9450.0,243,54.0,True,False,796,90.0,-25,255,96.68085467879021,DDD,2014J,262
1808622,CCC_2014J,90.11111111111111,9,200.0,15213.0,244,76.065,True,False,4666,190.0,-18,268,198.44827174594982,CCC,2014J,269
1809578,FFF_2013B,88.8,5,100.0,8800.0,166,88.0,True,False,4250,120.0,9,236,128.3549095283588,FFF,2013B,240
1810414,CCC_2014J,55.888888888888886,9,200.0,8251.0,245,41.255,False,True,587,71.0,-16,238,77.37672694789863,CCC,2014J,269
1810414,EEE_2014B,71.75,4,100.0,6968.0,152,69.68,True,False,448,31.0,-18,226,37.107022887742254,EEE,2014B,241
1810759,FFF_2014J,81.0,5,100.0,8175.0,197,81.75,True,False,3000,93.0,-16,264,101.00670084544036,FFF,2014J,269
1813486,FFF_2013B,86.0,1,12.5,1075.0,18,86.0,True,True,849,21.0,-18,173,27.74523634948436,FFF,2013B,240
1813493,BBB_2014J,66.0,3,65.0,4160.0,161,64.0,True,False,930,40.0,-9,201,46.836259277277065,BBB,2014J,262
1816458,FFF_2014J,84.2,5,100.0,8525.0,188,85.25,True,False,9997,180.0,-18,269,189.2101403519735,FFF,2014J,269
1817515,CCC_2014J,84.2,5,48.0,3808.0,147,79.33333333333333,True,False,1866,91.0,-18,213,98.53208814354173,CCC,2014J,269
1817710,FFF_2014J,90.4,5,100.0,8950.0,197,89.5,True,False,3259,133.0,-14,265,141.08948247436075,FFF,2014J,269
1818385,FFF_2014J,83.0,4,75.0,6250.0,149,83.33333333333333,True,False,3425,129.0,-14,264,137.13914867888406,FFF,2014J,269
1818673,AAA_2014J,86.0,1,10.0,860.0,19,86.0,True,True,327,27.0,-17,54,32.79301360838414,AAA,2014J,269
1818677,DDD_2013J,59.6,5,80.0,4577.5,165,57.21875,True,False,838,64.0,-18,212,70.7322107064672,DDD,2013J,261
1819994,DDD_2013J,90.28571428571429,7,200.0,18252.5,237,91.2625,True,False,2432,196.0,-18,256,203.7968803427835,DDD,2013J,261
1821249,FFF_2013B,82.0,2,25.0,2050.0,48,82.0,True,False,1776,57.0,-15,145,64.48268182815465,FFF,2013B,240
1822731,DDD_2014J,56.285714285714285,7,200.0,9030.0,242,45.15,False,True,1282,72.0,-8,240,79.15695636461564,DDD,2014J,262
1826729,DDD_2014B,27.0,2,110.0,3330.0,234,30.272727272727273,False,True,179,25.0,10,227,30.192956850890212,DDD,2014B,241
1826819,CCC_2014J,97.4,5,125.0,11847.0,244,94.776,True,False,1419,108.0,-18,255,115.2584121505953,CCC,2014J,269
1828112,CCC_2014B,50.0,1,2.0,100.0,20,50.0,True,True,196,3.0,16,29,8.283203728737988,CCC,2014B,241
1828753,CCC_2014J,92.88888888888889,9,200.0,18843.0,244,94.215,True,False,490,54.0,-13,241,60.19644412779452,CCC,2014J,269
1829654,BBB_2014B,56.45454545454545,11,100.0,4997.0,200,49.97,False,True,1358,108.0,-2,220,115.21450441415115,BBB,2014B,234
1832218,BBB_2014J,76.0,4,100.0,7430.0,201,74.3,True,False,593,25.0,5,236,31.386879319362645,BBB,2014J,262
1832492,DDD_2014J,56.0,7,200.0,11830.0,243,59.15,True,False,975,142.0,-25,260,148.8834625864131,DDD,2014J,262
1833107,FFF_2013B,76.0,1,12.5,950.0,17,76.0,True,True,164,11.0,-18,76,16.10594547390058,FFF,2013B,240
1835389,BBB_2014J,71.5,4,100.0,7140.0,201,71.4,True,False,2144,129.0,-9,262,136.67089483136212,BBB,2014J,262
1835411,DDD_2013J,89.42857142857143,7,200.0,17610.0,241,88.05,True,False,4525,249.0,-18,261,257.41759382619347,DDD,2013J,261
1836241,FFF_2014J,83.4,5,100.0,8300.0,199,83.0,True,False,4930,158.0,-1,264,166.50329708622414,FFF,2014J,269
1836988,FFF_2013B,74.33333333333333,3,50.0,3650.0,88,73.0,True,False,951,36.0,-12,128,42.85856503479137,FFF,2013B,240
1837138,FFF_2014J,95.6,5,100.0,9475.0,182,94.75,True,False,13593,248.0,-18,268,257.5173837979066,FFF,2014J,269
1839012,FFF_2013B,80.2,5,100.0,7925.0,167,79.25,True,False,8209,229.0,-18,237,238.01310820244646,FFF,2013B,240
1839181,EEE_2014B,88.75,4,100.0,8812.0,152,88.12,True,False,1087,64.0,-13,241,70.99209642741589,EEE,2014B,241
1839386,AAA_2014J,40.0,1,10.0,400.0,26,40.0,False,True,206,15.0,-20,37,20.332718793265368,AAA,2014J,269
1840034,BBB_2014B,81.9,10,82.0,6497.0,200,79.23170731707317,True,False,353,50.0,7,230,55.86929691313377,BBB,2014B,234
1841267,CCC_2014B,58.666666666666664,3,18.0,1068.0,69,59.333333333333336,True,False,293,34.0,-11,107,39.683579767338685,CCC,2014B,241
1841267,CCC_2014J,58.666666666666664,3,18.0,1068.0,-1,59.333333333333336,True,False,106,12.0,-9,143,16.672828834461907,CCC,2014J,269
1841850,EEE_2014J,74.5,2,44.0,3188.0,74,72.45454545454545,True,False,552,65.0,-13,136,71.31535800152234,EEE,2014J,269
1843026,DDD_2013B,66.92307692307692,13,185.0,10020.0,229,54.16216216216216,True,False,1964,132.0,-16,226,139.58324752430337,DDD,2013B,240
1843123,BBB_2014J,75.75,4,100.0,7880.0,199,78.8,True,False,773,28.0,9,237,34.65157187358973,BBB,2014J,262
1843355,DDD_2013B,40.75,8,57.0,2010.0,117,35.26315789473684,False,True,1517,100.0,-8,150,107.32514895795558,DDD,2013B,240
1843355,DDD_2014B,35.0,3,40.0,1327.5,74,33.1875,False,True,465,40.0,-18,105,46.14418563412565,DDD,2014B,241
1844150,FFF_2013B,67.5,4,75.0,4775.0,129,63.666666666666664,True,False,3344,100.0,-11,218,108.11522197256232,FFF,2013B,240
1845093,DDD_2013B,56.0,4,16.5,859.0,117,52.06060606060606,True,False,339,36.0,-15,163,41.82894561761021,DDD,2013B,240
1846751,FFF_2013B,78.2,5,100.0,7725.0,165,77.25,True,False,1071,41.0,-11,234,47.97728134163075,FFF,2013B,240
1847146,BBB_2013B,73.18181818181819,11,100.0,7525.0,189,75.25,True,False,927,94.0,-1,240,100.8330317327862,BBB,2013B,240
1847481,DDD_2013J,80.16666666666667,6,180.0,13537.5,241,75.20833333333333,True,False,1489,60.0,-13,247,67.30653139893951,DDD,2013J,261
1847830,AAA_2013J,71.0,5,100.0,6910.0,214,69.1,True,False,6253,238.0,-10,268,246.74097653801778,AAA,2013J,268
1848820,CCC_2014B,66.33333333333333,3,18.0,1217.0,69,67.61111111111111,True,False,631,42.0,-18,141,48.44888939414686,CCC,2014B,241
1848820,CCC_2014J,66.33333333333333,3,18.0,1217.0,-1,67.61111111111111,True,False,26,4.0,-15,107,7.295836866004329,CCC,2014J,269
1850818,CCC_2014J,24.0,1,9.0,216.0,32,24.0,False,True,105,6.0,-4,67,10.663439094112068,CCC,2014J,269
1850818,EEE_2013J,58.25,4,100.0,5876.0,159,58.76,True,False,692,43.0,-1,235,49.5410299991899,EEE,2013J,268
1851108,CCC_2014J,96.33333333333333,9,200.0,19141.0,244,95.705,True,False,2755,89.0,-1,257,96.92153563213355,CCC,2014J,269
1852968,FFF_2013J,93.8,5,100.0,9450.0,172,94.5,True,False,4628,145.0,-5,235,153.44009614103126,FFF,2013J,268
1855583,CCC_2014B,72.22222222222223,9,200.0,14663.0,230,73.315,True,False,679,54.0,-18,240,60.52209279817015,CCC,2014B,241
1855583,DDD_2014J,76.28571428571429,7,200.0,14450.0,242,72.25,True,False,470,81.0,-25,254,87.15485809401642,DDD,2014J,262
1856869,FFF_2014J,77.25,4,75.0,5600.0,142,74.66666666666667,True,False,1526,93.0,-18,255,100.33106030521863,FFF,2014J,269
1858523,BBB_2013B,59.888888888888886,9,64.0,2436.0,189,38.0625,False,True,272,38.0,0,179,43.60947179518496,BBB,2013B,240
1859038,FFF_2013J,92.5,4,75.0,6925.0,131,92.33333333333333,True,False,3357,140.0,4,268,148.1191008376375,FFF,2013J,268
1860318,AAA_2013J,62.6,5,100.0,6280.0,215,62.8,True,False,5583,228.0,-10,267,236.62766064444222,AAA,2013J,268
1861445,FFF_2013B,70.0,1,12.5,875.0,19,70.0,True,True,309,12.0,-3,38,17.736572297479192,FFF,2013B,240
1861793,EEE_2013J,99.25,4,100.0,9952.0,158,99.52,True,False,10653,256.0,-11,268,265.27369068747697,EEE,2013J,268
1861830,EEE_2014B,92.5,4,100.0,9196.0,149,91.96,True,False,2560,124.0,-18,235,131.84815308619952,EEE,2014B,241
1863244,BBB_2014B,75.0,2,23.0,1595.0,68,69.34782608695652,True,False,20,4.0,2,72,7.044522437723423,BBB,2014B,234
1864086,CCC_2014J,27.5,2,11.0,264.0,43,24.0,False,True,142,9.0,12,37,13.962844630259907,CCC,2014J,269
1864086,FFF_2013J,68.2,5,100.0,6350.0,180,63.5,True,False,1513,42.0,13,258,49.322510433997394,FFF,2013J,268
1864697,BBB_2014B,95.5,10,82.0,7520.0,200,91.70731707317073,True,False,3148,117.0,-5,233,125.05484022110102,BBB,2014B,234
1866233,FFF_2013J,92.0,1,12.5,1150.0,19,92.0,True,True,598,37.0,-18,53,43.39526159811545,FFF,2013J,268
1866233,FFF_2014J,81.33333333333333,3,62.5,4950.0,136,79.2,True,False,369,25.0,31,143,30.91350300563827,FFF,2014J,269
1866742,BBB_2013J,65.0,1,5.0,325.0,19,65.0,True,True,102,7.0,-10,28,11.634728988229636,BBB,2013J,268
1866742,BBB_2014B,91.1,10,82.0,7027.0,200,85.6951219512195,True,False,364,39.0,-7,228,44.89989735358249,BBB,2014B,234
1867563,FFF_2013B,75.0,2,25.0,1875.0,61,75.0,True,False,294,19.0,-10,82,24.686975356339822,FFF,2013B,240
1868389,DDD_2013J,44.0,1,10.0,440.0,33,44.0,False,True,309,36.0,-18,48,41.73657229747919,DDD,2013J,261
1870830,FFF_2013B,73.6,5,100.0,7175.0,166,71.75,True,False,3105,124.0,-18,233,132.04109100370863,FFF,2013B,240
1871598,FFF_2014J,86.6,5,100.0,8550.0,199,85.5,True,False,14619,269.0,-18,268,278.59014573330376,FFF,2014J,269
1871684,FFF_2014J,59.4,5,100.0,5775.0,198,57.75,True,False,1888,82.0,-3,268,89.54380286750151,FFF,2014J,269
1874160,CCC_2014J,86.55555555555556,9,200.0,17072.0,244,85.36,True,False,6871,111.0,-18,265,119.8352104636641,CCC,2014J,269
1874160,DDD_2014B,84.0,7,200.0,16182.5,236,80.9125,True,False,1377,100.0,-18,241,107.22838845157361,DDD,2014B,241
1874363,DDD_2013J,65.85714285714286,7,200.0,11940.0,237,59.7,True,False,1003,63.0,-18,238,69.91174730025168,DDD,2013J,261
1874935,BBB_2014J,77.5,4,100.0,8100.0,201,81.0,True,False,262,30.0,-9,235,35.572154032177764,BBB,2014J,262
1875728,FFF_2014B,85.2,5,100.0,8550.0,169,85.5,True,False,3431,95.0,-17,204,103.14089846060786,FFF,2014B,241
1876636,CCC_2014B,83.88888888888889,9,200.0,16683.0,230,83.415,True,False,3852,120.0,-18,228,128.25660734462616,CCC,2014B,241
1876636,FFF_2013J,93.0,5,100.0,9275.0,169,92.75,True,False,5862,140.0,-17,267,148.67641669696422,FFF,2013J,268
1877015,CCC_2014B,96.0,2,11.0,1028.0,38,93.45454545454545,True,False,768,33.0,-18,60,39.645090969505645,CCC,2014B,241
1877634,BBB_2014B,92.27272727272727,11,100.0,8678.0,200,86.78,True,False,1217,50.0,-6,220,57.104965448269844,BBB,2014B,234
1877902,FFF_2014J,93.2,5,100.0,9325.0,205,93.25,True,False,4389,136.0,-17,246,144.38708450606921,FFF,2014J,269
1878648,EEE_2014J,92.5,4,100.0,9208.0,166,92.08,True,False,2272,135.0,-18,266,142.72885582385254,EEE,2014J,269
1878918,FFF_2013B,69.25,4,75.0,5225.0,145,69.66666666666667,True,False,5996,136.0,-18,239,144.69901462316852,FFF,2013B,240
1879272,DDD_2013B,36.333333333333336,3,12.5,616.5,54,49.32,False,True,159,16.0,-10,57,21.075173815233825,DDD,2013B,240
1879321,FFF_2014J,91.8,5,100.0,9200.0,197,92.0,True,False,6900,182.0,-18,266,190.8394216076206,FFF,2014J,269
1879751,DDD_2014J,86.71428571428571,7,200.0,16605.0,243,83.025,True,False,2733,137.0,-25,262,144.9135210172839,DDD,2014J,262
1881062,DDD_2014J,79.57142857142857,7,200.0,15980.0,243,79.9,True,False,2003,120.0,-7,240,127.60290046220476,DDD,2014J,262
1881231,FFF_2014J,87.4,5,100.0,8675.0,197,86.75,True,False,2846,62.0,-9,269,69.95402108727804,FFF,2014J,269
1882255,FFF_2013B,85.0,5,100.0,8500.0,160,85.0,True,False,4260,112.0,-10,236,120.35725915349991,FFF,2013B,240
1884024,FFF_2014B,74.0,2,25.0,1850.0,52,74.0,True,False,199,11.0,-17,115,16.298317366548037,FFF,2014B,241
1886295,BBB_2013J,92.63636363636364,11,100.0,8763.0,210,87.63,True,False,423,78.0,-8,268,84.04973345523196,BBB,2013J,268
1887108,FFF_2014J,93.4,5,100.0,9325.0,198,93.25,True,False,5059,197.0,-18,264,205.5291217622815,FFF,2014J,269
1887928,DDD_2013J,65.42857142857143,7,200.0,12842.5,242,64.2125,True,False,891,114.0,-18,260,120.79346613258001,DDD,2013J,261
1888343,CCC_2014B,88.33333333333333,9,200.0,16084.0,230,80.42,True,False,6054,220.0,-18,241,228.70863965598718,CCC,2014B,241
1889511,AAA_2013J,72.0,5,100.0,7120.0,215,71.2,True,False,1688,99.0,-10,243,106.4318919168078,AAA,2013J,268
1889565,BBB_2013J,86.9090909090909,11,100.0,8322.0,210,83.22,True,False,915,88.0,-8,242,94.82001636467413,BBB,2013J,268
1889577,AAA_2013J,73.6,5,100.0,7320.0,215,73.2,True,False,921,63.0,-8,267,69.8265452235566,AAA,2013J,268
1889752,FFF_2014J,55.6,5,100.0,5600.0,204,56.0,True,False,4908,113.0,-11,253,121.49882553405806,FFF,2014J,269
1891028,BBB_2014J,72.0,1,10.0,720.0,54,72.0,True,True,97,8.0,-4,111,12.584967478670572,BBB,2014J,262
1891323,CCC_2014B,86.4,5,125.0,10604.0,237,84.832,True,False,1003,95.0,-11,236,101.91174730025168,CCC,2014B,241
1894188,AAA_2013J,70.4,5,100.0,6970.0,209,69.7,True,False,4271,120.0,-10,265,128.35983738064004,AAA,2013J,268
1894419,CCC_2014B,10.0,1,2.0,20.0,20,10.0,False,True,457,25.0,-16,211,31.126869184114184,CCC,2014B,241
1894419,EEE_2014B,61.333333333333336,3,72.0,4264.0,117,59.22222222222222,True,False,957,57.0,-1,228,63.86484777797086,EEE,2014B,241
1894634,DDD_2013J,57.166666666666664,6,180.0,11150.0,242,61.94444444444444,True,False,694,47.0,-7,259,53.54391184556479,DDD,2013J,261
1895288,EEE_2014J,93.25,4,100.0,9244.0,163,92.44,True,False,1930,122.0,-11,261,129.5657932824285,EEE,2014J,269
1896088,CCC_2014B,40.0,1,2.0,80.0,20,40.0,False,True,99,11.0,-18,23,15.605170185988092,CCC,2014B,241
1896088,CCC_2014J,40.0,1,2.0,80.0,-1,40.0,False,True,75,9.0,-16,39,13.330733340286331,CCC,2014J,269
1896088,EEE_2013J,85.5,2,44.0,3672.0,64,83.45454545454545,True,False,1809,72.0,-11,120,79.50108212425987,EEE,2013J,268
1897054,CCC_2014J,86.77777777777777,9,200.0,16156.0,245,80.78,True,False,5682,174.0,-13,268,182.64523454129713,CCC,2014J,269
1901764,DDD_2013J,85.0,1,10.0,850.0,44,85.0,True,True,454,25.0,-18,101,31.12029741895095,DDD,2013J,261
1901764,DDD_2014J,78.71428571428571,7,200.0,14025.0,242,70.125,True,False,1540,71.0,-25,262,78.34018683532011,DDD,2014J,262
1902240,CCC_2014J,87.66666666666667,9,200.0,15906.0,244,79.53,True,False,2320,138.0,-18,269,145.74975340627444,CCC,2014J,269
1902240,EEE_2013J,94.5,4,100.0,9444.0,158,94.44,True,False,4374,173.0,-11,268,181.3836617987917,EEE,2013J,268
1903095,BBB_2014J,79.75,4,100.0,7970.0,198,79.7,True,False,1600,50.0,-7,250,57.378383712996715,BBB,2014J,262
1903477,DDD_2013J,72.33333333333333,6,180.0,14602.5,241,81.125,True,False,964,99.0,-17,233,105.87212810133899,DDD,2013J,261
1903527,BBB_2013B,88.27272727272727,11,100.0,8278.0,189,82.78,True,False,1650,126.0,-9,240,133.40913644392012,BBB,2013B,240
1903677,BBB_2013J,78.81818181818181,11,100.0,7164.0,210,71.64,True,False,396,13.0,0,206,18.98393628068719,BBB,2013J,268
1904710,BBB_2013B,73.0,1,5.0,365.0,12,73.0,True,True,380,28.0,-9,43,33.942799375126704,BBB,2013B,240
1904916,FFF_2013B,50.8,5,100.0,4800.0,165,48.0,False,True,1770,58.0,-16,231,65.47929963778283,FFF,2013B,240
1905259,FFF_2013B,86.6,5,100.0,8675.0,163,86.75,True,False,3639,139.0,-18,238,147.19973896063078,FFF,2013B,240
1906003,CCC_2014J,62.0,8,178.0,11095.0,244,62.331460674157306,True,False,823,54.0,-18,241,60.714170529909474,CCC,2014J,269
1906919,CCC_2014B,79.44444444444444,9,200.0,16136.0,234,80.68,True,False,2614,106.0,-18,239,113.86901937649903,CCC,2014B,241
1906919,DDD_2013B,83.15384615384616,13,185.0,11911.5,230,64.38648648648649,True,False,4348,173.0,-16,234,181.37770121259763,DDD,2013B,240
1907755,FFF_2013B,97.0,5,100.0,9700.0,158,97.0,True,False,11752,252.0,-18,239,261.37186380613286,FFF,2013B,240
1910049,FFF_2013J,93.6,5,100.0,9375.0,167,93.75,True,False,3871,99.0,-17,225,107.26152644839647,FFF,2013J,268
1910175,BBB_2013J,83.45454545454545,11,100.0,7651.0,210,76.51,True,False,950,64.0,-9,241,70.85751406254539,BBB,2013J,268
1910737,EEE_2014J,87.0,3,72.0,6300.0,133,87.5,True,False,1517,61.0,3,234,68.32514895795558,EEE,2014J,269
1911513,CCC_2014B,88.5,6,147.0,13259.0,230,90.19727891156462,True,False,1627,50.0,-12,226,57.395107546562485,CCC,2014B,241
1912438,BBB_2013B,96.0,11,100.0,9403.0,189,94.03,True,False,1395,68.0,12,236,75.24136628332232,BBB,2013B,240
1913166,FFF_2013J,88.0,5,100.0,8725.0,172,87.25,True,False,4292,126.0,-16,234,134.36474106822456,FFF,2013J,268
1913435,FFF_2013B,87.0,3,50.0,4400.0,88,88.0,True,False,2223,61.0,-13,217,68.70706265537048,FFF,2013B,240
1913872,DDD_2013B,57.57142857142857,7,42.0,2698.0,117,64.23809523809524,True,False,1017,107.0,-9,121,113.92559519711047,DDD,2013B,240
1913872,DDD_2013J,63.0,6,100.0,6060.0,184,60.6,True,False,2237,215.0,-18,229,222.71333788887188,DDD,2013J,261
1915408,EEE_2013J,80.75,4,100.0,8012.0,159,80.12,True,False,1277,80.0,-11,255,87.15305163493748,EEE,2013J,268
1915824,CCC_2014J,67.88888888888889,9,200.0,11404.0,244,57.02,True,False,4532,194.0,-18,269,202.41913925094084,CCC,2014J,269
1916140,CCC_2014J,88.5,2,11.0,970.0,29,88.18181818181819,True,False,785,25.0,-18,66,31.666956792429207,CCC,2014J,269
1916140,DDD_2014B,77.42857142857143,7,200.0,14332.5,234,71.6625,True,False,2977,132.0,-18,229,139.99900721324394,DDD,2014B,241
1917311,DDD_2014J,86.14285714285714,7,200.0,16680.0,242,83.4,True,False,755,92.0,-20,261,98.62804137617954,DDD,2014J,262
1917335,FFF_2013J,68.2,5,100.0,6725.0,161,67.25,True,False,10375,271.0,-18,268,280.24725072599625,FFF,2013J,268
1917796,FFF_2013B,72.0,5,100.0,6850.0,172,68.5,True,False,1390,29.0,-11,221,36.23777819192344,FFF,2013B,240
1919240,FFF_2014B,84.4,5,100.0,8500.0,156,85.0,True,False,4570,144.0,-18,221,152.42748727833174,FFF,2014B,241
1919940,FFF_2013B,94.8,5,100.0,9450.0,165,94.5,True,False,3849,146.0,-18,230,154.25582842728184,FFF,2013B,240
1922200,CCC_2014B,66.33333333333333,3,18.0,1241.0,69,68.94444444444444,True,False,1155,62.0,-18,100,69.05272104923232,CCC,2014B,241
1923618,BBB_2013B,88.9090909090909,11,100.0,8627.0,189,86.27,True,False,4724,206.0,-9,239,214.46062283992785,BBB,2013B,240
1924641,CCC_2014B,36.857142857142854,7,185.0,5226.0,230,28.248648648648647,False,True,682,57.0,-4,240,63.52649485957079,CCC,2014B,241
1924641,EEE_2013J,67.25,4,100.0,6992.0,156,69.92,True,False,1602,101.0,-9,264,108.37963215260956,EEE,2013J,268
1925789,DDD_2014J,86.42857142857143,7,200.0,18005.0,242,90.025,True,False,353,50.0,-21,239,55.86929691313377,DDD,2014J,262
1926542,BBB_2014J,73.75,4,100.0,7485.0,199,74.85,True,False,313,31.0,-9,260,36.74939298590825,BBB,2014J,262
1926668,AAA_2014J,62.2,5,100.0,6140.0,213,61.4,True,False,2041,78.0,-24,255,85.62168499872462,AAA,2014J,269
1928536,BBB_2014J,31.0,3,65.0,1360.0,156,20.923076923076923,False,True,24,3.0,2,51,6.218875824868201,BBB,2014J,262
1928947,FFF_2014B,47.0,5,100.0,4675.0,171,46.75,False,True,3515,107.0,-15,236,115.16507925880506,FFF,2014B,241
1930146,CCC_2014B,41.0,6,147.0,6402.0,234,43.55102040816327,False,True,2760,113.0,-14,241,120.92334821193015,CCC,2014B,241
1930367,BBB_2013B,86.5,10,99.0,8319.0,187,84.03030303030303,True,False,514,33.0,0,194,39.244166900663735,BBB,2013B,240
1930644,CCC_2014B,28.75,4,46.0,1039.0,139,22.58695652173913,False,True,497,24.0,5,155,30.21060007702465,CCC,2014B,241
1930644,EEE_2013J,76.25,4,100.0,7700.0,162,77.0,True,False,541,43.0,12,262,49.29526600143964,EEE,2013J,268
1930949,FFF_2013B,78.0,3,50.0,3900.0,93,78.0,True,False,1126,82.0,-17,130,89.02731451403977,FFF,2013B,240
1932474,BBB_2014B,79.0909090909091,11,100.0,8043.0,200,80.43,True,False,379,37.0,-2,220,42.94017125272043,BBB,2014B,234
1933534,FFF_2014B,56.75,4,75.0,3700.0,129,49.333333333333336,False,True,1379,44.0,2,227,51.22983877815125,FFF,2014B,241
1934810,FFF_2013B,82.2,5,100.0,7875.0,165,78.75,True,False,3636,111.0,-18,222,119.198914444987,FFF,2013B,240
1935155,DDD_2014J,81.42857142857143,7,200.0,15755.0,242,78.775,True,False,2476,175.0,-25,259,182.81480342948936,DDD,2014J,262
1935487,BBB_2013J,84.5,4,25.0,1709.0,102,68.36,True,False,148,14.0,-2,96,19.00394630594546,BBB,2013J,268
1935735,FFF_2013J,44.8,5,100.0,4125.0,173,41.25,False,True,3746,149.0,5,268,157.22871079879368,FFF,2013J,268
1936285,CCC_2014J,94.22222222222223,9,200.0,19050.0,245,95.25,True,False,3408,179.0,-5,265,187.1341742721379,CCC,2014J,269
1936679,FFF_2013B,74.6,5,100.0,7325.0,170,73.25,True,False,4967,192.0,-18,239,200.51077262361332,FFF,2013B,240
1937511,CCC_2014B,60.0,1,2.0,120.0,20,60.0,True,True,584,19.0,-18,18,25.371611847231858,CCC,2014B,241
1937822,BBB_2014J,82.0,4,100.0,8195.0,201,81.95,True,False,3039,150.0,-9,258,158.01961279440027,BBB,2014J,262
1937864,BBB_2013B,79.63636363636364,11,100.0,7614.0,189,76.14,True,False,77,8.0,15,176,12.35670882668959,BBB,2013B,240
1938355,AAA_2013J,73.0,5,100.0,7120.0,209,71.2,True,False,1933,147.0,-10,265,154.56734567601325,AAA,2013J,268
1939179,DDD_2014B,41.0,5,80.0,3265.0,166,40.8125,False,True,4046,184.0,-18,240,192.30573114487586,DDD,2014B,241
1939193,FFF_2014B,59.0,4,75.0,4150.0,129,55.333333333333336,True,False,1071,30.0,-18,227,36.97728134163075,FFF,2014B,241
1939695,BBB_2013J,84.72727272727273,11,100.0,7641.0,210,76.41,True,False,1121,87.0,-10,260,94.02286808608264,BBB,2013J,268
1941248,BBB_2013J,91.36363636363636,11,100.0,8550.0,210,85.5,True,False,1321,80.0,-10,268,87.18690102041163,BBB,2013J,268
1942396,AAA_2013J,53.6,5,100.0,5490.0,215,54.9,True,False,457,47.0,-9,249,53.126869184114184,AAA,2013J,268
1942491,CCC_2014J,74.88888888888889,9,200.0,14757.0,244,73.785,True,False,2865,101.0,-18,243,108.96067260838812,CCC,2014J,269
1942870,CCC_2014J,95.77777777777777,9,200.0,17778.0,244,88.89,True,False,6822,184.0,-17,267,192.82805453681542,CCC,2014J,269
1942999,CCC_2014B,75.5,2,9.0,707.0,69,78.55555555555556,True,False,417,24.0,-16,96,30.035481432524755,CCC,2014B,241
1943214,EEE_2014J,63.0,2,44.0,2604.0,139,59.18181818181818,True,False,648,47.0,2,169,53.47543271670409,EEE,2014J,269
1944130,DDD_2013B,71.85714285714286,14,200.0,13972.0,229,69.86,True,False,2025,172.0,-16,240,179.61381868480862,DDD,2013B,240
1944167,FFF_2014J,57.666666666666664,3,50.0,2475.0,101,49.5,False,True,1032,30.0,-18,125,36.94022246911964,FFF,2014J,269
1945240,CCC_2014B,54.5,2,9.0,563.0,69,62.55555555555556,True,False,770,38.0,-18,115,44.64768837356333,CCC,2014B,241
