id_student,course_key,total_clicks,active_days,first_activity_day,last_activity_day,engagement_score
696662,FFF_2014J,9311,217,-18,268,226.13905916997123
696666,FFF_2014J,996,36,-2,241,42.90475076996184
696671,FFF_2014J,1638,95,-18,266,102.40184157874383
696672,FFF_2014J,866,43,5,262,49.765038976780545
696674,FFF_2014J,1772,64,-1,255,71.4804283060742
696678,FFF_2014J,2890,120,2,257,127.96935774201634
696684,BBB_2014J,425,40,-5,233,46.05443934626937
696692,BBB_2014J,204,19,-9,73,24.32300997913841
696696,CCC_2014J,1732,75,-18,249,82.4576092897156
696706,GGG_2014J,1078,97,-12,220,103.98378996525814
696708,GGG_2014J,5,1,75,75,2.791759469228055
696710,GGG_2014J,8,3,11,87,5.19722457733622
696712,GGG_2014J,219,16,-9,224,21.393627546352363
696713,GGG_2014J,386,28,58,266,33.958424693029784
696716,BBB_2014J,119,9,-9,21,13.787491742782045
696724,BBB_2014J,1293,31,0,211,38.16549347506084
696729,FFF_2014J,4884,189,-17,265,197.49392456447688
696789,DDD_2014J,882,75,-23,240,81.78332520060395
696796,EEE_2014J,357,27,-18,29,32.8805329864007
696799,BBB_2014J,16,4,10,108,6.833213344056216
696803,BBB_2014J,766,33,-7,134,39.642486801367255
696804,BBB_2014J,350,30,-9,236,35.860786223465865
696807,DDD_2014J,666,37,-23,39,43.502790045915624
696826,DDD_2014J,486,55,-17,166,61.18826412308259
696833,CCC_2014J,2154,106,-1,269,113.67554600253784
696844,BBB_2014J,335,21,-6,236,26.817111159963204
696848,CCC_2014J,23,3,-1,14,6.178053830347945
696850,BBB_2014J,770,39,-7,252,45.64768837356333
696869,CCC_2014J,1162,64,-16,241,71.05875815251866
696876,GGG_2014J,343,35,11,238,40.840641657373396
696890,BBB_2014J,311,12,-5,55,17.74300318780948
696930,CCC_2014J,194,6,16,54,11.272999558563747
696930,EEE_2014J,150,6,0,54,11.017279836814925
696937,DDD_2014J,123,11,-9,44,15.820281565605036
696943,FFF_2014J,141,7,-13,3,11.955827057601262
697027,FFF_2014J,2768,123,-18,229,130.92624152317097
697041,EEE_2014J,1567,63,-10,255,70.35755620091035
697042,FFF_2014J,1493,40,1,67,47.309212365692765
697045,DDD_2014J,526,79,-25,262,85.26720054854137
697101,DDD_2014J,756,94,-24,240,100.62936325343745
697113,EEE_2014J,1678,83,-15,235,90.42595365707754
697114,FFF_2014J,1000,28,15,242,34.90875477931522
697119,BBB_2014J,43,5,-7,25,8.784189633918261
697136,BBB_2014J,167,15,-9,22,20.123963979403257
697160,FFF_2014J,153,11,-11,31,16.036952602413628
697192,FFF_2014J,350,20,-11,40,25.860786223465865
697215,FFF_2014J,568,22,-17,27,28.34388043412633
697253,CCC_2014J,1061,63,-3,193,69.96790920180189
697253,EEE_2014J,1243,80,-3,235,87.12608727329912
697255,FFF_2014J,4485,98,-13,263,106.40871671508015
697283,CCC_2014J,659,35,-16,46,41.49223983502047
697283,DDD_2014J,382,31,-22,42,36.94803498918065
697298,BBB_2014J,3,1,-5,-5,2.386294361119891
697299,FFF_2014J,179,14,-15,24,19.192956850890212
697314,GGG_2014J,595,45,-4,226,51.39024066706535
697325,GGG_2014J,814,57,9,261,63.70318811324086
697328,GGG_2014J,406,35,-1,228,41.00881318544259
697337,BBB_2014J,14,2,3,18,4.7080502011022105
697345,BBB_2014J,482,27,-6,148,33.18001665365257
697352,DDD_2014J,149,12,-18,38,17.010635294096254
697364,GGG_2014J,54,4,5,24,8.007333185232472
697417,BBB_2014J,1426,50,1,237,57.263329617476835
697428,BBB_2014J,65,10,-9,150,14.189654742026425
697433,DDD_2014J,505,33,-23,109,39.22653666928747
697438,FFF_2014J,2119,98,-8,199,105.65917136766606
697460,CCC_2014J,199,13,-4,67,18.298317366548037
697460,EEE_2014J,395,24,-4,68,29.98141421125448
697461,EEE_2014J,6729,245,-12,268,253.81433042263876
697474,DDD_2014J,256,33,8,239,38.54907608489522
697478,FFF_2014J,1992,79,-15,264,86.5973963202128
697482,EEE_2014J,489,21,-1,129,27.194405391104674
697490,CCC_2014J,95,8,7,23,12.564348191467836
697492,GGG_2014J,306,22,5,231,27.726847747587197
697511,CCC_2014J,27,2,-17,0,5.332204510175204
697525,BBB_2014J,191,15,-8,61,20.257495372027783
697529,FFF_2014J,5,4,-15,26,5.7917594692280545
697542,BBB_2014J,81,8,-6,52,12.406719247264252
697554,CCC_2014J,2,1,-15,-15,2.09861228866811
697554,FFF_2014J,1,1,-14,-14,1.6931471805599454
697561,BBB_2014J,777,43,-9,212,49.65672652417839
697562,BBB_2014J,777,40,-7,236,46.65672652417839
697567,CCC_2014J,3818,178,-12,267,186.2477438872255
697574,BBB_2014J,682,25,17,237,31.52649485957079
697578,BBB_2014J,2041,77,-9,230,84.62168499872462
697649,BBB_2014J,1498,71,-9,236,78.3125534981026
697653,BBB_2014J,1241,47,-6,208,54.124478262493426
697658,EEE_2014J,3767,185,-16,269,193.23429963569626
697665,FFF_2014J,102,9,1,51,13.634728988229636
697674,DDD_2014J,801,83,-24,255,89.68710860786652
697705,DDD_2014J,564,51,-23,151,57.33682573114644
697730,DDD_2014J,7,1,5,5,3.0794415416798357
697754,BBB_2014J,1632,112,-9,258,119.39817409297046
697781,EEE_2014J,686,51,6,256,57.53233429222235
697841,DDD_2014J,21,2,2,5,5.091042453358316
697857,BBB_2014J,1001,45,-8,234,51.90975328164481
697878,FFF_2014J,4279,86,-14,266,94.36170828857584
697893,BBB_2014J,115,9,1,47,13.753590191106365
697909,BBB_2014J,90,13,-9,89,17.51085950651685
697912,BBB_2014J,156,7,-8,51,12.056245805348308
697948,CCC_2014J,197,22,-15,29,27.288267030694534
697948,DDD_2014J,412,54,-22,233,60.023447592961034
697959,BBB_2014J,1170,23,-9,234,30.065613363597716
697960,BBB_2014J,1302,95,-9,231,102.17242457712484
697964,BBB_2014J,777,34,-9,235,40.65672652417839
697998,CCC_2014J,1410,41,-8,170,48.252053951852815
697998,FFF_2014J,2122,84,-13,265,91.66058546170325
698002,CCC_2014J,2154,105,-4,244,112.67554600253784
698007,DDD_2014J,2,1,-22,-22,2.09861228866811
698010,BBB_2014J,624,44,-4,191,50.4377516497364
698011,EEE_2014J,2538,100,-5,261,107.83952558170468
698015,FFF_2014J,1371,49,-3,269,56.22402480828583
698016,DDD_2014J,403,28,2,238,34.00141487796115
698019,GGG_2014J,1,1,8,8,1.6931471805599454
698020,FFF_2014J,619,19,-13,51,25.42971947803914
698024,CCC_2014J,344,19,-1,152,24.84354441703136
698024,EEE_2014J,173,17,2,116,22.15905529921453
698065,GGG_2014J,76,7,7,66,11.343805421853684
698092,EEE_2014J,411,34,-9,199,40.02102334934953
698112,CCC_2014J,183,13,0,58,18.214935757608984
698112,FFF_2014J,147,16,0,58,20.997212273764113
698157,FFF_2014J,130,8,-1,23,12.875197323201151
698163,GGG_2014J,263,20,9,229,25.575949103146314
698170,BBB_2014J,1326,41,-4,255,48.190676034332206
698180,BBB_2014J,1059,53,-9,237,59.966024187106115
698193,FFF_2014J,310,22,-15,63,27.739792912179233
698198,BBB_2014J,452,18,-6,212,24.115892125483036
698199,BBB_2014J,973,44,-8,233,50.88141130364254
698200,BBB_2014J,57,11,23,228,15.060443010546418
698201,BBB_2014J,1045,59,-5,262,65.95272864462487
698203,BBB_2014J,128,16,-3,218,20.859812404361673
698204,BBB_2014J,27,6,17,149,9.332204510175204
698205,BBB_2014J,159,6,8,68,11.075173815233827
698206,BBB_2014J,382,10,48,179,15.948034989180645
698207,BBB_2014J,1395,44,-4,234,51.24136628332232
698208,BBB_2014J,424,20,-8,160,26.052089168924418
698233,FFF_2014J,5,3,-8,3,4.7917594692280545
698252,DDD_2014J,107,8,-9,3,12.68213122712422
698256,BBB_2014J,1376,64,-9,256,71.22766249872865
698278,FFF_2014J,1418,42,-13,41,49.25770767716004
698299,CCC_2014J,1788,121,-8,266,128.4894120835087
698300,EEE_2014J,2492,123,-2,252,130.82124208352354
698345,BBB_2014J,2193,78,-9,228,85.69348164083517
698347,DDD_2014J,860,70,4,234,76.75809450442773
698351,DDD_2014J,168,29,2,90,34.12989871492307
698352,BBB_2014J,15,1,-4,-4,3.772588722239781
698355,CCC_2014J,3002,143,-1,264,151.00736706798332
698355,EEE_2014J,2442,126,-1,264,133.80098207125775
698357,BBB_2014J,287,37,-9,163,42.66296048013594
698359,CCC_2014J,4454,117,-5,262,125.40178233990491
698362,BBB_2014J,1336,94,-9,239,101.19818357710194
698369,BBB_2014J,3363,121,-6,262,129.12088602109284
698384,FFF_2014J,4433,144,-10,264,152.39705739017626
698399,DDD_2014J,64,9,-20,104,13.174387269895636
698407,FFF_2014J,109,13,5,220,17.700480365792416
698413,EEE_2014J,1224,88,-5,239,95.11069612297882
698417,EEE_2014J,2825,93,-4,244,100.94661756324447
698420,BBB_2014J,1236,50,0,254,57.120444372392484
698432,BBB_2014J,410,32,-9,125,38.018593214496235
698460,GGG_2014J,2781,133,-15,258,140.9309253724834
698463,BBB_2014J,519,38,-9,238,44.253828811575474
698471,BBB_2014J,1729,80,-9,238,87.45587668749182
698485,FFF_2014J,2740,62,-6,265,69.91607809630278
698494,BBB_2014J,270,27,-5,258,32.6021188208797
698507,BBB_2014J,1198,52,8,245,59.08924315502752
698509,BBB_2014J,1543,96,-9,255,103.34213173058473
698548,GGG_2014J,568,55,3,237,61.34388043412633
698586,BBB_2014J,14,2,-9,-8,4.7080502011022105
698598,CCC_2014J,379,43,-13,145,48.94017125272043
698598,EEE_2014J,400,36,-11,155,41.99396142730657
698656,FFF_2014J,2650,88,-10,263,95.88269220628902
698762,FFF_2014J,425,17,-9,39,23.05443934626937
699007,BBB_2014J,3002,132,-9,258,140.00736706798332
699038,EEE_2014J,22,2,4,5,5.13549421592915
699126,FFF_2014J,1037,27,-3,250,33.945051063725835
699127,FFF_2014J,1499,22,-3,241,29.3132203870903
699128,FFF_2014J,2008,66,-3,249,73.60539236481493
699134,EEE_2014J,5164,208,-9,269,216.54966038155374
699135,EEE_2014J,2819,87,-10,141,94.94449216393215
699136,EEE_2014J,527,35,-10,204,41.26909628370626
699138,EEE_2014J,199,6,15,24,11.298317366548037
699140,EEE_2014J,10,1,11,11,3.3978952727983707
699141,EEE_2014J,1,1,65,65,1.6931471805599454
699142,EEE_2014J,637,53,-10,167,59.45833828334479
699153,BBB_2014J,220,13,-3,200,18.39816270151775
699170,EEE_2014J,594,38,1,268,44.38856140554563
699370,CCC_2014J,216,5,3,32,10.37989735354046
699417,DDD_2014J,1139,71,-1,240,78.03878354138854
699435,BBB_2014J,949,59,2,256,65.85646198459459
699436,BBB_2014J,855,56,3,248,62.752270376141745
699437,BBB_2014J,325,27,-5,236,32.78689738136671
699440,EEE_2014J,2805,143,1,254,150.9395152606624
699461,GGG_2014J,347,29,1,224,34.852202479774476
699488,BBB_2014J,2948,167,-9,256,174.98922140881527
699493,BBB_2014J,15,1,3,3,3.772588722239781
699498,BBB_2014J,2194,38,-2,242,45.693937325509275
699503,BBB_2014J,253,14,16,236,19.537334267018537
699628,GGG_2014J,264,22,2,186,27.57972982598622
699651,BBB_2014J,1376,93,-8,240,100.22766249872865
699656,BBB_2014J,1344,58,-9,241,65.20414929203594
700079,BBB_2014J,1803,91,-9,261,98.49776170062256
700086,BBB_2014J,1063,33,-5,233,39.96979066990159
700441,BBB_2014J,2358,76,-5,261,83.76599307940768
700458,BBB_2014J,272,11,0,109,16.60947179518496
700815,BBB_2014J,663,37,-2,208,43.49828214947643
700820,BBB_2014J,1175,39,4,242,46.06987412845857
704156,AAA_2013J,3013,131,-10,251,139.01102337918644
705379,AAA_2013J,5550,226,-10,268,234.62173337069015
721259,AAA_2013J,1220,27,-10,20,34.107425474110705
721259,AAA_2014J,2821,76,-24,116,83.94520113241276
749412,AAA_2013J,3984,187,-10,261,195.29029259122433
760729,AAA_2013J,7192,229,-10,268,237.88086360986736
836614,FFF_2014J,1337,32,-6,76,39.198931240688175
852847,AAA_2014J,181,30,-23,266,35.2040066870768
856294,CCC_2014B,1095,26,1,43,32.99942246750796
857856,CCC_2014J,134,11,0,40,15.905274778438429
879295,DDD_2013B,2,2,3,4,3.09861228866811
879295,DDD_2014B,245,25,-18,232,30.505331535932363
884652,FFF_2014J,1040,34,-18,51,40.94793706861497
895524,FFF_2014J,9042,267,-3,269,276.1097462567405
898594,FFF_2013J,18786,284,-18,268,293.8409204202673
900936,FFF_2014J,47,4,-3,13,7.871201010907891
905042,AAA_2013J,2926,166,-8,268,173.98173328669188
907261,DDD_2013B,731,65,-14,228,71.59578051396132
909056,DDD_2014B,1678,123,-18,240,130.42595365707754
917586,CCC_2014B,1551,83,-18,240,90.34729970074316
921739,CCC_2014J,750,69,-17,87,75.62140565176414
925553,CCC_2014B,800,57,-18,241,63.68586094706836
925553,DDD_2013B,117,27,3,104,31.770684624465666
925553,DDD_2013J,125,12,-18,84,16.836281906951477
928248,FFF_2013B,2670,70,20,237,77.89020821310996
941282,CCC_2014J,4201,116,-17,249,124.34331588140495
943374,CCC_2014J,3948,87,-17,243,95.28121766128665
943374,EEE_2013J,5103,109,-9,257,117.53777982502463
949548,CCC_2014B,2663,105,-18,240,112.88758403166028
949618,AAA_2013J,1340,94,-10,265,101.20117088328168
957467,DDD_2013B,3309,203,-16,240,211.1047034683711
958987,AAA_2013J,1204,102,-10,268,109.09423484592476
962951,FFF_2013B,108,8,20,64,12.691347882229143
963176,DDD_2014B,395,46,-18,202,51.98141421125448
965763,EEE_2013J,1463,63,-9,268,70.28892769452126
968578,AAA_2013J,847,66,-10,253,72.7428806357919
969076,AAA_2013J,1839,135,-9,173,142.51752085060303
971027,AAA_2013J,3064,158,-10,268,166.0278028483703
973364,FFF_2013J,1251,47,-17,147,54.132497551660045
973526,CCC_2014J,673,15,5,201,21.513230110912307
978739,AAA_2013J,5773,176,-10,268,184.66112036022287
983970,DDD_2013J,1434,117,-15,256,124.26892012819373
984347,FFF_2013J,6458,192,-18,265,200.77322978603246
984619,CCC_2014B,2996,150,-18,235,158.00536706731666
985062,FFF_2013J,3553,87,-16,227,95.1758290087146
986561,CCC_2014J,1410,94,-18,258,101.25205395185282
987203,DDD_2013B,121,15,-16,0,19.804021044733258
988019,FFF_2013B,1540,103,-18,104,110.34018683532011
988019,FFF_2013J,1951,131,-18,251,138.57660976697304
990155,FFF_2013J,3283,99,-18,221,107.09681747057232
991843,EEE_2013J,5058,135,-5,264,143.52892411429193
992544,CCC_2014B,400,73,-18,228,78.99396142730657
996047,EEE_2014B,2586,74,-16,237,81.85825418218603
997948,DDD_2014B,61,6,-12,24,10.127134385045093
998493,AAA_2014J,10173,262,-24,268,271.2275907253827
999174,FFF_2013B,6183,217,-18,234,225.72972059026725
1006742,FFF_2014B,2371,53,-18,102,60.77148876011761
1008675,BBB_2013B,1767,163,-5,239,170.4776042431976
1017773,FFF_2014B,144,10,-18,41,14.976733742420574
1018685,DDD_2013B,737,48,-16,45,54.60394382460047
1021350,FFF_2014J,672,37,-17,212,43.511745329644725
1023623,CCC_2014J,1774,73,3,249,80.48155570190951
1026777,FFF_2013B,548,15,-18,50,21.30809844150953
1031884,CCC_2014J,1616,90,-16,267,97.3883278595771
1031884,DDD_2014B,1057,77,-18,236,83.96413561241825
1033968,DDD_2014B,137,10,-18,77,14.927253685157204
1033968,DDD_2014J,3,1,86,86,2.386294361119891
1034674,FFF_2013B,6389,153,-18,236,161.7624895473716
1035023,AAA_2013J,1856,150,-10,247,157.5267175613527
1038161,CCC_2014B,549,33,-11,228,39.30991827822652
1040037,EEE_2014J,275,10,8,48,15.62040086571715
1042726,FFF_2014J,2109,37,-3,241,44.654443226470114
1044992,DDD_2013B,1141,101,-3,228,108.04053639021596
1045091,FFF_2014B,278,23,-16,58,28.631211781821364
1045203,AAA_2014J,3464,168,-24,263,176.150467911624
1047645,CCC_2014B,16,5,-16,-4,7.833213344056216
1049036,DDD_2014B,1159,118,-18,234,125.0561752841004
1053702,EEE_2013J,1467,107,-11,268,114.29165620917446
1054876,FFF_2013B,1005,41,-18,196,47.91373735065969
1057883,CCC_2014B,559,42,17,241,48.32793678372919
1064492,FFF_2013J,4849,178,-13,255,186.48673398393152
1065824,FFF_2013J,9194,282,-18,268,291.1264151370384
1068316,CCC_2014J,1360,78,-18,239,85.21597500265146
1068316,DDD_2013B,1803,179,-16,240,186.49776170062256
1072259,FFF_2014B,2059,63,13,239,70.63046126178362
1073766,CCC_2014B,2309,74,-14,241,81.74500280351585
1073766,EEE_2013J,2099,102,-11,263,109.64969262371152
1073767,FFF_2013B,5912,148,-18,238,156.68490859582084
1076015,CCC_2014J,571,62,-18,245,68.3491389913798
1078701,CCC_2014J,2689,134,-18,264,141.89729647259588
1078701,DDD_2014J,1678,141,-25,257,148.42595365707754
1080206,DDD_2013J,1742,122,-12,238,129.46336304552003
1082062,DDD_2014J,2270,190,-11,240,197.72797554210555
1087710,CCC_2014B,757,30,-18,131,36.63068338564237
1090738,FFF_2013B,1301,59,0,222,66.17165682276851
1091274,CCC_2014J,936,46,-18,246,52.842683282238426
1095916,CCC_2014B,3023,138,-18,241,146.01433573729943
1095916,DDD_2013B,1295,137,-14,235,144.16703787691222
1097354,FFF_2013B,3183,117,-16,240,125.06589354696428
1098728,BBB_2013B,371,51,-8,228,56.91889385427314
1100143,FFF_2013J,11784,262,-18,268,271.3745828153702
1100639,CCC_2014B,662,60,-18,215,66.49677499018586
1101190,CCC_2014J,755,50,-17,260,56.62804137617953
1103608,DDD_2013J,2599,191,-18,255,198.86326672400958
1105438,BBB_2013J,398,22,18,241,27.988961416889865
1105478,AAA_2013J,1663,125,-10,266,132.41697962138116
1105628,DDD_2013B,1437,135,-16,237,142.271008538281
1106724,CCC_2014B,288,15,-18,23,20.66642668811243
1107079,DDD_2013B,151,18,8,80,23.023880520846276
1108120,BBB_2014B,55,2,-9,-6,6.02535169073515
1112555,AAA_2014J,2319,146,-24,262,153.74932246466037
1115623,CCC_2014B,1388,66,-15,240,73.23633934275435
1118218,CCC_2014J,281,24,-18,33,29.641907070938114
1118284,FFF_2013B,3646,173,-18,236,181.20166019080867
1118432,BBB_2014J,2660,78,-9,254,85.88645727097769
1127413,BBB_2014B,202,35,-3,197,40.31320597904179
1170618,BBB_2013J,512,53,44,268,59.24027584517077
1173473,DDD_2014J,2410,199,-23,258,206.78779687818118
1175060,DDD_2014B,34,1,-18,-18,4.555348061489413
1183831,AAA_2014J,2778,105,-20,170,112.9298464297425
1187586,CCC_2014B,1351,83,-17,234,90.20934025660291
1187586,DDD_2013J,1238,101,-14,248,108.12205988162914
1197062,DDD_2014J,168,8,-22,-5,13.129898714923073
1209065,DDD_2014J,100,11,-21,16,15.615120516841259
1253440,FFF_2013J,501,8,-9,19,14.218600119691729
1268696,AAA_2014J,317,27,-24,243,32.76205138278018
1268772,CCC_2014B,704,31,-9,176,37.558197802812266
1268772,EEE_2014B,1416,50,-9,226,57.25629723969068
1270832,CCC_2014B,2125,131,-18,229,138.6619975589019
1282596,DDD_2013J,4172,179,-18,172,187.33639048059155
1301103,CCC_2014J,639,51,-4,240,57.46146817635372
1307784,CCC_2014B,316,16,-12,46,21.75890177387728
1311171,CCC_2014B,1376,102,-18,240,109.22766249872865
1311171,DDD_2013B,1274,123,-6,230,130.15070145759253
1318759,FFF_2014J,4993,165,-9,241,173.5159924708397
1319732,GGG_2013J,285,20,-8,226,25.655991810819852
1319999,FFF_2013J,2447,125,-17,262,132.80302664363222
1332356,CCC_2014J,1078,76,-18,268,82.98378996525814
1332356,DDD_2014B,473,55,-18,232,61.16120732169507
1332514,CCC_2014J,1478,32,-7,144,39.2991214627108
1332999,BBB_2014B,467,40,-8,229,46.148468295917645
1334225,EEE_2014J,4369,148,5,269,156.38251828808964
1336190,AAA_2014J,1001,50,-7,223,56.90975328164481
1337055,FFF_2013B,2626,94,-18,237,101.87359778968553
1338955,GGG_2014B,7,2,3,9,4.079441541679836
1340760,CCC_2014J,488,68,-18,156,74.19236248947487
1340760,FFF_2014B,3404,137,-8,229,145.13300021858362
1340766,BBB_2013J,621,53,-6,241,59.43294009273918
1341096,GGG_2013J,1493,157,-8,241,164.30921236569276
1341507,BBB_2014B,347,50,-9,223,55.852202479774476
1345808,CCC_2014J,1004,57,-16,189,63.91274282049318
1345808,DDD_2013J,1886,126,-18,259,133.54274354536855
1346966,DDD_2013J,17,2,-16,22,4.8903717578961645
1347198,FFF_2013B,2734,83,-12,233,90.91388671485608
1347253,GGG_2013J,1712,111,-15,261,118.44600149832412
1347447,DDD_2013B,1106,91,-16,230,98.00940893270864
1348205,FFF_2014J,8707,164,-18,262,173.07199742235443
1351739,DDD_2013B,1755,137,-16,236,144.47079377419507
1352733,CCC_2014J,9652,278,-18,269,287.17502402684863
1352868,AAA_2013J,638,36,-10,253,42.459904454377536
1352868,AAA_2014J,1045,107,-19,257,113.95272864462487
1354095,EEE_2014J,4297,170,-18,266,178.36590507720246
1355699,DDD_2013J,1286,139,-17,261,146.16006920759614
1359554,FFF_2013J,2491,104,-15,264,111.82084087990734
1360878,DDD_2014J,226,41,-20,252,46.4249500174814
1360953,CCC_2014J,1784,93,-18,263,100.48717369421374
1375851,DDD_2013J,1536,74,-16,253,81.33758774353859
1380308,DDD_2014J,392,35,-9,262,40.973809611869264
1382719,DDD_2014J,1098,122,-23,255,129.00215595440363
1384882,DDD_2013B,313,22,-8,80,27.74939298590825
1390051,FFF_2013J,1511,57,-11,116,64.32118855673947
1391717,FFF_2014J,2049,69,-18,252,76.62559507213246
1392016,DDD_2013B,486,42,-16,160,48.18826412308259
1393589,BBB_2014B,213,38,-4,223,43.36597601502185
1397617,FFF_2013J,5051,201,-18,267,209.52753948347038
1397662,FFF_2013B,7761,106,-16,219,114.95699531192885
1398489,FFF_2014B,2253,88,-18,227,95.72046169459972
1398979,AAA_2014J,4849,194,-24,214,202.48673398393152
1399285,BBB_2013J,457,46,3,226,52.126869184114184
1399314,FFF_2013J,223,9,-18,36,14.41164605185504
1400592,EEE_2013J,69,2,-11,-10,6.248495242049359
1401935,AAA_2013J,231,24,-10,128,29.44673737166631
1402638,AAA_2013J,873,75,-10,250,81.77308037565554
1405453,GGG_2014J,948,46,3,246,52.85540879860993
1405594,BBB_2013J,7501,216,-8,268,224.92292493064184
1406920,BBB_2014B,1485,55,-8,230,62.3038432252777
1407549,CCC_2014J,8,3,-18,-1,5.19722457733622
1409532,FFF_2014J,1924,118,-18,256,125.56268124672188
1410398,EEE_2014B,714,53,-3,231,59.572282542694005
1411562,FFF_2013B,712,12,-18,16,18.569481420414295
1411627,BBB_2013J,3155,194,-10,268,202.05706068196577
1413027,GGG_2014B,1737,79,-5,236,86.46049030582533
1413902,FFF_2014J,4089,114,-16,268,122.31630024903684
1413989,BBB_2013B,178,16,-7,47,21.187385805840755
1413989,BBB_2013J,47,6,-6,60,9.87120101090789
1414443,AAA_2013J,1900,43,-9,211,50.55013534248843
1416784,CCC_2014B,1401,37,-12,217,44.245655067594534
1417707,FFF_2013J,5658,183,-17,256,191.64100247714254
1419671,BBB_2014J,109,4,-9,35,8.700480365792416
1420537,FFF_2013J,3022,79,-16,241,87.01400499477946
1420575,GGG_2014J,549,34,-5,227,40.30991827822652
1421720,BBB_2013J,721,77,-10,256,83.58202513889283
1422737,GGG_2014B,291,33,-6,195,38.67675380226828
1424608,FFF_2014J,226,8,-4,51,13.424950017481404
1425806,FFF_2014B,4539,177,-18,237,185.4206822910354
1428865,FFF_2013J,480,18,-17,39,24.175867270105762
1429504,EEE_2014J,2340,98,2,265,105.75833346749091
1430804,DDD_2013B,1224,39,-16,50,46.11069612297883
1431750,BBB_2014B,4,2,44,52,3.6094379124341005
1432518,BBB_2014J,346,27,3,201,32.84932477994686
1436558,FFF_2013B,2919,134,-18,235,141.97933889526232
1436591,BBB_2013B,1403,103,-6,237,110.24708058458576
1438584,DDD_2014J,174,17,-25,38,22.164785973923514
1439723,CCC_2014J,722,60,-18,160,66.58340922215876
1440072,FFF_2013B,4282,125,-17,237,133.36240897761536
1440341,BBB_2013J,1583,128,-10,266,135.36770857237437
1440467,CCC_2014B,5337,213,-18,233,221.58260632996448
1440467,DDD_2013J,2988,234,-18,261,242.00269416228394
1442215,DDD_2014J,903,80,-25,184,86.80682936039217
1442706,FFF_2013B,2209,86,-18,122,93.7007477945118
1442981,CCC_2014J,1105,49,-18,268,56.00850518208228
1442991,CCC_2014B,712,70,-18,234,76.56948142041429
1442991,DDD_2013J,859,95,-18,260,101.75693238924755
1444134,DDD_2013B,2829,202,-16,236,209.94803199063728
1444520,FFF_2013B,3401,122,-18,240,130.1321187729558
1446954,DDD_2013B,1120,67,-1,139,74.02197642307216
1448966,FFF_2014J,2066,34,3,239,41.63385355968177
1449171,FFF_2014J,366,15,2,33,20.90536184805457
1449245,CCC_2014J,378,17,2,127,22.937536205082427
1449692,DDD_2013J,4801,234,-18,261,242.4767877767812
1450604,FFF_2014J,4489,113,-13,264,121.4096079807363
1453140,BBB_2014J,218,19,3,127,24.3890717298165
1453691,BBB_2014B,333,19,-8,157,24.8111409929767
1455474,FFF_2013J,235,7,0,33,12.46383180502561
1456619,AAA_2013J,462,22,-10,24,28.137727054086234
1456619,AAA_2014J,688,34,-24,63,40.53524127101366
1457691,EEE_2014B,1389,102,-3,225,109.23705902612474
1459010,DDD_2014J,1865,30,-25,5,37.53155238140729
1461795,CCC_2014J,307,17,3,257,22.730099782973575
1462676,CCC_2014B,30,4,-6,13,7.433987204485146
1464932,DDD_2013J,14,2,-17,-16,4.7080502011022105
1464952,CCC_2014B,19,5,-13,3,7.99573227355399
1464952,FFF_2013B,5858,148,-18,238,156.67573421954478
1465407,FFF_2014B,2720,50,-12,224,57.908754738783244
1465690,AAA_2013J,3384,165,-9,268,173.12710918534637
1467014,BBB_2013J,1226,141,-8,268,148.1123274447109
1468838,CCC_2014B,83,11,-15,100,15.430816798843313
1468838,CCC_2014J,179,10,-12,84,15.19295685089021
1470291,CCC_2014B,451,28,-14,239,34.11368217983223
1470291,DDD_2013B,847,79,-8,237,85.7428806357919
1470552,GGG_2013J,234,21,-5,104,26.45958551414416
1471214,AAA_2014J,1152,33,3,235,40.050122520269056
1472925,AAA_2013J,907,47,21,242,53.811244378601295
1472925,AAA_2014J,521,34,7,257,40.257667587882636
1473878,FFF_2014J,2746,120,-18,268,127.91826468609527
1474869,CCC_2014B,10607,222,-4,238,231.26936371242564
1474903,CCC_2014J,1389,54,-14,263,61.23705902612474
1477284,FFF_2014J,2055,62,-18,116,69.62851762657506
1478030,CCC_2014J,104,9,5,151,13.653960350157522
1478775,CCC_2014J,932,41,-18,262,47.83840520084735
1480800,BBB_2013B,500,40,-3,232,46.216606101084864
1482413,DDD_2014J,257,35,-25,194,40.55295958492162
1482413,FFF_2013J,1478,54,-14,119,61.2991214627108
1483632,CCC_2014J,380,38,31,250,43.942799375126704
1483814,EEE_2014J,2183,74,-7,259,81.6889133368648
1484626,DDD_2014J,18,1,-25,-25,3.9444389791664403
1484804,AAA_2014J,1453,174,-24,268,181.28207365809345
1485105,DDD_2013J,140,10,-15,51,14.948759890378168
1485702,CCC_2014J,1219,96,-16,240,103.1066061377273
1486048,BBB_2014J,567,29,-9,115,35.34212141872115
1487084,EEE_2013J,3074,74,-6,227,82.03106018024062
1488959,AAA_2013J,3426,155,-10,242,163.1394405218746
1490624,CCC_2014J,584,51,-17,228,57.371611847231854
1490624,EEE_2014J,1815,71,-17,257,78.50439155916123
1491894,CCC_2014J,144,9,7,29,13.976733742420574
1492408,DDD_2014J,121,19,-21,76,23.804021044733258
1492571,FFF_2013J,5157,116,-16,266,124.54830418644129
1493476,BBB_2013B,331,33,16,226,38.80513496891649
1493739,CCC_2014B,1349,80,-18,240,87.20785987143248
